


Per-Stroke Data:

Interval,Distance (GPS),Distance (IMP),Elapsed Time,Split (GPS),Speed (GPS),Split (IMP),Speed (IMP),Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Heart Rate,Power,Catch,Slip,Finish,Wash,Force Avg,Work,Force Max,Max Force Angle,GPS Lat.,GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,3.5,4.8,00:00:02.8,00:11:24.9,0.73,00:03:48.3,2.19,21.5,1,3.5,4.8,80,98.0,-40,17,46,12,182.0,265.0,398.0,14,46.9656348,7.3807276
1,---,---,---,---,---,---,---,---,1,---,---,---,70.0,-26,18,44,10,148.0,174.0,324.0,18,---,---
1,9.6,12.4,00:00:05.7,00:05:14.5,1.59,00:03:21.6,2.48,20.0,2,6.1,7.6,87,88.0,-49,21,45,14,168.0,267.0,367.0,4,46.9656636,7.3807953
1,16.4,23.2,00:00:09.8,00:04:23.2,1.90,00:03:03.8,2.72,17.5,3,6.8,10.7,91,93.0,-57,20,45,14,181.0,323.0,392.0,11,46.9656934,7.3808729
1,24.6,31.0,00:00:12.3,00:03:54.7,2.13,00:02:53.6,2.88,19.5,4,8.2,7.8,94,118.0,-56,15,44,16,187.0,362.0,450.0,-12,46.9657341,7.3809628
1,33.9,41.6,00:00:15.8,00:03:07.3,2.67,00:02:39.7,3.13,19.0,5,9.3,10.6,97,96.0,-59,21,43,15,152.0,308.0,382.0,-10,46.9657763,7.3810685
1,42.8,50.9,00:00:18.8,00:02:51.2,2.92,00:02:40.8,3.11,20.0,6,8.9,9.3,99,101.0,-57,20,45,16,155.0,307.0,387.0,-7,46.9658142,7.3811716
1,51.6,60.4,00:00:21.8,00:02:53.0,2.89,00:02:39.7,3.13,18.5,7,8.9,9.5,102,102.0,-57,18,43,17,168.0,324.0,432.0,-10,46.9658506,7.3812755
1,61.6,70.5,00:00:25.0,00:02:52.4,2.90,00:02:39.7,3.13,19.0,8,9.9,10.1,104,88.0,-55,22,43,14,141.0,278.0,384.0,-8,46.9658909,7.3813923
1,71.3,80.8,00:00:28.4,00:02:54.2,2.87,00:02:41.3,3.10,19.0,9,9.7,10.3,105,90.0,-58,19,40,17,152.0,290.0,389.0,-14,46.9659297,7.3815072
1,79.6,89.6,00:00:31.1,00:02:55.4,2.85,00:02:43.4,3.06,19.5,10,8.3,8.7,107,95.0,-52,22,44,15,152.0,283.0,393.0,2,46.9659620,7.3816048
1,88.5,99.1,00:00:34.4,00:02:57.3,2.82,00:02:46.1,3.01,19.5,11,8.9,9.5,106,105.0,-58,18,43,16,171.0,332.0,427.0,-11,46.9659951,7.3817115
1,98.1,109.3,00:00:37.8,00:02:58.6,2.80,00:02:45.6,3.02,17.5,12,9.7,10.2,107,90.0,-59,19,43,16,157.0,305.0,394.0,-11,46.9660277,7.3818295
1,107.8,119.6,00:00:41.2,00:02:59.2,2.79,00:02:45.6,3.02,18.0,13,9.7,10.3,108,90.0,-59,20,43,15,154.0,305.0,375.0,-11,46.9660592,7.3819488
1,116.6,128.9,00:00:44.1,00:02:58.6,2.80,00:02:43.4,3.06,19.0,14,8.8,9.3,109,119.0,-59,19,44,16,178.0,363.0,446.0,-10,46.9660869,7.3820569
1,126.1,139.1,00:00:47.4,00:02:54.8,2.86,00:02:38.7,3.15,18.5,15,9.5,10.1,109,108.0,-58,19,45,15,186.0,338.0,423.0,-10,46.9661154,7.3821745
1,136.2,150.0,00:00:50.7,00:02:52.4,2.90,00:02:35.3,3.22,18.0,16,10.1,10.9,111,98.0,-57,22,44,15,169.0,334.0,436.0,-9,46.9661446,7.3823002
1,145.7,160.2,00:00:54.0,00:02:51.8,2.91,00:02:37.7,3.17,19.0,17,9.5,10.2,112,112.0,-58,17,44,16,179.0,352.0,446.0,-16,46.9661716,7.3824184
1,155.3,170.5,00:00:57.2,00:02:51.2,2.92,00:02:35.3,3.22,18.0,18,9.7,10.3,113,94.0,-54,21,44,16,160.0,309.0,439.0,-10,46.9661973,7.3825400
1,165.2,181.7,00:01:00.8,00:02:53.6,2.88,00:02:40.3,3.12,18.0,19,9.9,11.2,114,89.0,-57,20,44,17,154.0,303.0,405.0,-9,46.9662232,7.3826643
1,175.0,191.6,00:01:04.0,00:02:56.7,2.83,00:02:42.9,3.07,17.5,20,9.8,9.9,115,90.0,-56,20,44,16,156.0,306.0,420.0,-9,46.9662477,7.3827880
1,183.7,201.0,00:01:07.0,00:02:56.1,2.84,00:02:40.8,3.11,19.0,21,8.8,9.5,115,120.0,-59,21,45,14,183.0,374.0,471.0,-10,46.9662705,7.3828978
1,193.7,211.9,00:01:10.4,00:02:50.6,2.93,00:02:33.8,3.25,18.5,22,10.1,10.9,115,91.0,-58,22,41,15,155.0,284.0,394.0,-8,46.9662956,7.3830248
1,202.6,221.6,00:01:13.4,00:02:48.9,2.96,00:02:36.7,3.19,19.0,23,8.8,9.6,115,106.0,-59,19,44,15,170.0,341.0,435.0,-14,46.9663165,7.3831366
1,211.9,231.8,00:01:16.6,00:02:51.8,2.91,00:02:36.7,3.19,19.0,24,9.4,10.3,115,101.0,-56,21,44,14,161.0,322.0,420.0,-8,46.9663371,7.3832564
1,221.7,242.6,00:01:20.0,00:02:53.0,2.89,00:02:36.7,3.19,18.0,25,9.7,10.8,116,90.0,-56,19,43,17,156.0,299.0,416.0,-10,46.9663571,7.3833812
