


Per-Stroke Data:

Interval,Distance (GPS),Distance (IMP),Elapsed Time,Split (GPS),Speed (GPS),Split (IMP),Speed (IMP),Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Heart Rate,Power,Catch,Slip,Finish,Wash,Force Avg,Work,Force Max,Max Force Angle,GPS Lat.,GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,3.1,2.7,00:00:03.2,00:07:43.0,1.08,00:04:21.8,1.91,18.5,1,3.1,2.7,88,77.0,-23,15,36,7,143.0,146.0,328.0,9,46.9667438,7.3903836
1,---,---,---,---,---,---,---,---,1,---,---,---,37.0,-44,23,35,10,79.0,152.0,206.0,9,---,---
1,7.6,7.3,00:00:05.2,00:05:22.6,1.55,00:03:46.2,2.21,31.5,2,4.5,4.6,93,157.0,-35,11,39,9,221.0,292.0,451.0,-5,46.9667434,7.3903240
1,13.7,13.9,00:00:07.4,00:03:17.6,2.53,00:02:54.2,2.87,31.5,3,6.1,6.6,98,144.0,-42,17,40,10,185.0,279.0,439.0,8,46.9667411,7.3902437
1,20.7,20.0,00:00:09.2,00:02:38.7,3.15,00:02:32.9,3.27,29.0,4,7.0,6.1,104,180.0,-53,13,40,11,224.0,372.0,479.0,-14,46.9667369,7.3901524
1,28.1,27.3,00:00:11.2,00:02:21.2,3.54,00:02:19.7,3.58,29.0,5,7.5,7.3,107,197.0,-54,12,40,11,243.0,387.0,477.0,-2,46.9667319,7.3900544
1,35.8,35.8,00:00:13.4,00:02:12.3,3.78,00:02:09.2,3.87,29.0,6,7.7,8.5,111,176.0,-53,14,40,11,209.0,360.0,465.0,-15,46.9667254,7.3899535
1,43.9,42.9,00:00:15.2,00:02:05.9,3.97,00:02:08.2,3.90,30.5,7,8.1,7.1,116,218.0,-55,11,39,11,253.0,423.0,517.0,-13,46.9667219,7.3898469
1,51.6,50.3,00:00:17.1,00:02:02.8,4.07,00:02:03.8,4.04,33.0,8,7.7,7.4,120,220.0,-57,12,40,15,240.0,398.0,498.0,-14,46.9667177,7.3897462
1,60.1,58.5,00:00:19.0,00:02:00.2,4.16,00:02:02.0,4.10,33.0,9,8.5,8.1,117,207.0,-48,15,40,12,244.0,350.0,517.0,-8,46.9667131,7.3896350
1,67.0,65.1,00:00:20.6,00:01:59.0,4.20,00:02:01.1,4.13,34.5,10,6.9,6.7,112,203.0,-56,13,39,12,241.0,382.0,483.0,-14,46.9667102,7.3895438
1,74.2,72.7,00:00:22.5,00:01:58.5,4.22,00:01:59.0,4.20,33.0,11,7.2,7.6,118,232.0,-58,10,38,12,257.0,415.0,505.0,-15,46.9667061,7.3894498
1,82.6,80.2,00:00:24.2,00:01:54.4,4.37,00:01:58.5,4.22,33.0,12,8.5,7.5,129,227.0,-57,10,39,13,249.0,411.0,484.0,-17,46.9667025,7.3893386
1,90.4,87.9,00:00:26.0,00:01:54.2,4.38,00:01:59.0,4.20,33.0,13,7.8,7.7,133,240.0,-57,8,39,11,268.0,434.0,500.0,-13,46.9666991,7.3892367
1,98.3,95.7,00:00:27.8,00:01:56.3,4.30,00:01:56.3,4.30,33.0,14,7.9,7.8,138,240.0,-58,8,39,12,265.0,428.0,498.0,-7,46.9666962,7.3891329
1,106.3,103.7,00:00:29.7,00:01:55.7,4.32,00:01:54.7,4.36,33.0,15,8.0,8.0,139,231.0,-58,9,38,13,254.0,415.0,486.0,-15,46.9666934,7.3890278
1,113.6,111.4,00:00:31.5,00:01:54.2,4.38,00:01:54.9,4.35,32.5,16,7.4,7.8,144,209.0,-57,11,38,13,238.0,383.0,484.0,-14,46.9666906,7.3889309
1,122.9,119.7,00:00:33.4,00:01:51.6,4.48,00:01:58.2,4.23,34.5,17,9.3,8.3,148,194.0,-52,14,39,13,216.0,343.0,483.0,-13,46.9666880,7.3888087
1,129.9,126.5,00:00:35.0,00:01:53.4,4.41,00:01:59.9,4.17,33.0,18,7.0,6.7,146,234.0,-58,9,39,13,264.0,422.0,491.0,-16,46.9666859,7.3887167
1,137.8,134.1,00:00:36.8,00:01:55.5,4.33,00:01:58.5,4.22,33.0,19,7.8,7.6,150,223.0,-57,9,39,12,250.0,406.0,481.0,-16,46.9666847,7.3886133
1,145.7,141.6,00:00:38.6,00:01:56.6,4.29,00:01:59.9,4.17,34.5,20,7.9,7.6,152,199.0,-52,16,40,12,224.0,340.0,465.0,2,46.9666843,7.3885088
1,153.0,149.1,00:00:40.5,00:01:56.6,4.29,00:01:59.0,4.20,33.0,21,7.3,7.5,154,213.0,-58,9,38,13,250.0,407.0,509.0,-13,46.9666838,7.3884130
1,162.2,157.4,00:00:42.5,00:01:53.6,4.40,00:02:00.8,4.14,31.5,22,9.2,8.3,155,214.0,-57,10,39,14,249.0,402.0,494.0,-15,46.9666836,7.3882914
1,170.1,164.8,00:00:44.2,00:01:54.9,4.35,00:02:00.8,4.14,31.5,23,7.9,7.4,156,217.0,-58,9,38,14,255.0,411.0,507.0,-9,46.9666849,7.3881880
1,177.9,172.4,00:00:46.0,00:01:56.8,4.28,00:02:00.5,4.15,31.5,24,7.8,7.5,157,204.0,-56,9,37,12,237.0,377.0,463.0,-5,46.9666851,7.3880850
1,186.4,180.6,00:00:48.0,00:01:57.1,4.27,00:01:59.9,4.17,33.0,25,8.5,8.2,157,193.0,-58,13,37,15,222.0,351.0,448.0,-8,46.9666857,7.3879735
1,194.1,188.1,00:00:49.9,00:01:57.9,4.24,00:02:01.1,4.13,33.0,26,7.7,7.6,159,186.0,-53,14,39,14,212.0,335.0,463.0,-14,46.9666862,7.3878720
1,201.6,195.4,00:00:51.6,00:01:57.4,4.26,00:02:02.5,4.08,33.0,27,7.6,7.3,160,200.0,-56,9,38,14,234.0,368.0,480.0,-18,46.9666865,7.3877725
1,209.4,202.8,00:00:53.4,00:01:58.2,4.23,00:02:01.7,4.11,33.0,28,7.7,7.4,160,168.0,-58,11,34,19,196.0,317.0,458.0,-18,46.9666862,7.3876702
1,217.1,210.9,00:00:55.5,00:01:58.5,4.22,00:02:03.5,4.05,30.5,29,7.7,8.1,157,202.0,-57,11,38,14,237.0,383.0,494.0,-18,46.9666859,7.3875690
1,225.3,218.2,00:00:57.2,00:01:57.4,4.26,00:02:03.2,4.06,33.0,30,8.2,7.3,158,215.0,-58,9,38,15,246.0,397.0,483.0,-23,46.9666847,7.3874607
1,233.1,225.8,00:00:59.0,00:01:57.4,4.26,00:02:00.5,4.15,31.5,31,7.8,7.5,159,191.0,-60,9,38,16,232.0,372.0,456.0,-17,46.9666832,7.3873587
1,241.5,233.9,00:01:01.0,00:01:58.2,4.23,00:02:02.0,4.10,31.5,32,8.4,8.1,159,193.0,-58,11,38,15,222.0,359.0,476.0,-9,46.9666807,7.3872484
1,249.9,242.1,00:01:03.0,00:01:59.0,4.20,00:02:02.0,4.10,31.5,33,8.5,8.2,161,187.0,-58,10,38,15,225.0,361.0,454.0,-8,46.9666791,7.3871366
1,257.7,249.4,00:01:04.8,00:01:59.0,4.20,00:02:02.5,4.08,31.5,34,7.8,7.4,161,191.0,-57,9,37,14,216.0,360.0,457.0,-15,46.9666768,7.3870345
1,265.5,256.8,00:01:06.6,00:01:57.9,4.24,00:02:03.2,4.06,33.0,35,7.8,7.4,162,144.0,-52,16,31,16,164.0,257.0,455.0,-11,46.9666751,7.3869325
1,273.5,264.6,00:01:08.7,00:01:59.9,4.17,00:02:06.9,3.94,29.0,36,8.1,7.8,162,183.0,-56,8,38,14,240.0,382.0,488.0,-17,46.9666709,7.3868268
1,280.9,272.2,00:01:10.6,00:02:03.2,4.06,00:02:07.9,3.91,31.5,37,7.4,7.7,157,---,-16,---,-11,---,-6.0,---,19.0,-16,46.9666676,7.3867297
1,---,---,---,---,---,---,---,---,37,---,---,---,196.0,-57,8,38,15,228.0,374.0,465.0,-21,---,---
